"DISPLAY_ID","DISPLAY_TYPE_ID","DISPLAY_LOCATION_ID","ROTATION_SET_ID","DESCRIPTION_CODE","LOCALE","CREATED_BY","CREATION_DATE","LAST_UPDATED_BY","LAST_UPDATE_DATE","VERSION","SHOW_UNASSIGNED_YN"
727,6,700,488,"court_4_d11_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
728,2,701,455,"jury_assembly_d5_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
729,6,702,457,"witness_waiting_d10_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
730,6,703,457,"witness_support_d12_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
731,3,704,459,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
804,2,777,521,"reception_list_1_d1_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
805,2,778,521,"reception_list_2_d2_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1190,2,1163,798,"public_waiting_d3_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1197,3,1170,799,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1198,3,1171,798,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1199,3,1172,799,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1202,3,1175,799,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
806,2,779,493,"advocates_dining_d7_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
807,2,780,495,"jury_dining_d8_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
808,2,781,493,"public_canteen_d18_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
809,6,782,499,"court_1_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
810,6,783,494,"court_2_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
811,6,784,494,"court_3_d5_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
812,6,785,494,"court_4_d6_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
813,6,786,494,"court_6_d12_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
814,6,787,494,"court_5_d13_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
815,6,788,494,"court_7_d14_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
816,6,789,494,"court_8_d15_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
817,6,790,494,"court_9_d16_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
818,6,791,494,"court_10_d17_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
819,6,792,494,"swan_st_court_11_d19_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
820,6,793,494,"swan_st_court_12_d20_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
821,6,794,494,"swan_st_court_13_d21_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
822,2,795,495,"jury_assembly_1_d9_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
823,2,796,495,"jury_assembly_2_d10_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
824,6,797,497,"witness_support_d11_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
825,3,798,499,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
173,3,147,78,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
788,2,761,481,"public_dining_d15_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
789,6,762,482,"court_1_d2_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
790,6,763,482,"court_2_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
791,6,764,482,"court_3_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
792,6,765,482,"court_4_d5_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
793,6,766,482,"court_5_d6_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
794,6,767,482,"court_6_d7_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
795,6,768,482,"court_7_d8_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
796,6,769,482,"court_8_d9_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
797,6,770,482,"court_9_d10_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
798,2,771,483,"jury_assembly_d14_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
799,2,772,484,"main_reception_d1_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
800,6,773,485,"witness_waiting_1_d11_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
801,6,774,485,"witness_waiting_2_d12_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
802,2,775,485,"barristers_room_d13_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
803,3,776,487,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1000,6,973,375,"main_entrance_rh_d41_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1001,6,974,375,"main_entrance_lh_d42_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1002,6,975,375,"sec_cont_rm_d43_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1003,6,976,375,"sec_rm_nth_dr_d44_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1004,6,977,375,"pub_gal_ent_d45_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1005,6,978,375,"pub_gal_5_to_8_d46_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1006,6,979,375,"pub_gal_13_to_16_d47_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1007,6,980,375,"pub_gall_9_to_12_d48_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1008,6,981,375,"security_room_sth_dr_d49_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1028,2,1001,637,"public_waiting_d2_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1029,6,1002,637,"public_dining_d6_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1030,2,1003,616,"jury_assembly_d7_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1031,6,1004,636,"reception_d8_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1032,6,1005,617,"court_2_d1_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
1033,6,1006,617,"court_1_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
1034,6,1007,637,"advocates_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1035,6,1008,637,"solicitors_d5_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1036,3,1009,622,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1161,2,1134,780,"reception_d1_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1162,2,1135,780,"public_dining_d2_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1163,6,1136,780,"witness_waiting_d14_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1164,6,1137,781,"court_7_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
1165,6,1138,781,"court_8_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
1166,6,1139,781,"court9_d5_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
1167,6,1140,781,"court_6_d6_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
1168,6,1141,781,"court_5_d7_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
1169,6,1142,781,"court_4_d8_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
1170,6,1143,781,"court_3_d9_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
1171,6,1144,781,"court_2_d10_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
1172,6,1145,781,"court_1_d11_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
1173,6,1146,781,"court_12_d15_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
1174,6,1147,781,"court_13_d16_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
1175,6,1148,781,"court_14_d17_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
1176,6,1149,781,"court_15_d18_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
1177,2,1150,782,"jury_assembly_room_d13_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1178,2,1151,784,"advocate_dining_d12_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1179,3,1152,786,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
506,3,479,337,"vip","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1016,2,989,625,"main_entrance_d1_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1017,2,990,625,"first_flr_waiting_area_d2_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1018,6,991,627,"public_dining_d9_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1019,6,992,627,"soli_barr_dining_d10_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1020,2,993,649,"jury_dining_d11_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1021,6,994,626,"court_1_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
1022,6,995,626,"court_2_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
1023,6,996,626,"court_3_d5_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
1024,6,997,626,"court_4_d6_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
1025,6,998,639,"solicitors_room_d7_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1026,2,999,639,"barristers_lounge_d8_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1027,3,1000,615,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
285,3,258,139,"vip","engb","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
698,6,671,442,"advocates_robing_d14_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1150,6,1123,774,"court_2_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
1151,6,1124,774,"court_3_d5_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
1152,6,1125,774,"court_4_d6_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
1153,6,1126,774,"court_5_d7_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
1154,6,1127,775,"jury_waiting_1_d10_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1155,6,1128,775,"jury_waiting_2_d11_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1156,6,1129,776,"barristers_robing_d9_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1157,3,1130,777,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
935,2,908,581,"reception_ground_d1_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
936,2,909,573,"public_dining_d5_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
937,6,910,573,"witness_waiting_pro_d6_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
938,6,911,573,"witness_waiting_def_d7_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
939,6,912,558,"court_1_d8_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
940,6,913,558,"court_2_d9_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
941,6,914,558,"court_3_d10_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
942,6,915,558,"court_4_d11_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
943,6,916,558,"court_5_d12_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
944,6,917,558,"court_6_d13_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
945,6,918,558,"court_7_d14_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
946,6,919,558,"court_8_d15_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
947,6,920,558,"court_9_d16_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
948,6,921,558,"court_10_d17_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
949,6,922,559,"jury_waiting_1_d2_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
950,2,923,559,"jury_waiting_2_d3_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
951,6,924,574,"barristers_robing_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
952,3,925,563,"vip","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
953,2,926,572,"reception_d1_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
954,3,927,563,"vip","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
269,6,242,195,"public_dining_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
270,6,243,195,"advocates_lounge_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
271,6,244,161,"court_1_d2_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
272,6,245,161,"court_2_d6_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
273,6,246,161,"court_3_d7_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
274,2,247,162,"jury_assembly_area_d5_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
275,2,248,195,"main_entrance_d1_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
276,3,249,166,"vip","engb","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
460,2,433,300,"main_entrance_d1_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
461,2,434,300,"public_canteen_d2_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
462,2,435,300,"public_waiting_d10_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
463,6,436,301,"court_2_d6_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
464,6,437,306,"court_1_d7_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
465,6,438,301,"court_4_d8_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
466,6,439,301,"court_5_d9_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
467,2,440,302,"jury_waiting_d3_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
468,6,441,304,"barristers_lounge_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
469,6,442,304,"witness_waiting_d5_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
470,3,443,306,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
471,2,444,307,"main_entrance_d1_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
472,6,445,323,"public_dining_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
473,6,446,313,"court_1_d6_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
474,6,447,308,"court_2_d7_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
475,6,448,308,"court_3_d8_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
476,6,449,308,"court_4_d9_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
477,2,450,309,"jury_waiting_d4_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
478,6,451,312,"barristers_lounge_d2_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
479,6,452,322,"witness_waiting_d5_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
480,3,453,313,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
559,2,532,389,"public_waiting_area_d1_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
560,6,533,390,"witness_waiting_d2_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
561,6,534,368,"public_dining_d8_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
562,6,535,374,"court_1_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
563,6,536,369,"court_2_d5_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
564,6,537,369,"court_3_d6_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
565,6,538,370,"jury_dining_d7_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
566,6,539,387,"barristers_room_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
567,3,540,374,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
277,2,250,178,"reception_d1_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
278,6,251,177,"public_dining_area_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
279,6,252,176,"witness_protection_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
280,6,253,175,"barristers_loungerobing_d7_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
281,6,254,173,"court_1_d5_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
282,6,255,179,"court_2_d6_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
283,2,256,169,"jury_waiting_d2_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
284,3,257,173,"vip","engb","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1068,2,1041,673,"reception_d1_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1069,2,1042,674,"jury_dining_d2_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1070,6,1043,675,"witness_waiting_d7_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1071,6,1044,656,"court_1_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
1072,6,1045,656,"court_2_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
1073,6,1046,656,"court_3_d5_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
1074,6,1047,659,"barristers_robing_d6_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
1075,3,1048,661,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
494,2,467,537,"entrance_hall_d1_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
495,6,468,537,"entrance_hall_canteen_d2_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
496,6,469,332,"court_4_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
497,6,470,332,"court_1_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
498,6,471,332,"court_2_d5_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
499,6,472,332,"court_3_d6_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
500,2,473,333,"jury_waiting_d8_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
501,6,474,335,"barristers_lounge_d7_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
502,3,475,337,"vip","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
503,2,476,335,"main_reception_d1_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
504,6,477,333,"grand_jury_room_d2_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
